Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
131909515,Mga,MAX dimerization protein MGA,Peromyscus eremicus,cactus mouse,XM_059261175.1,XP_059117158.1,,model,,default-seq
131999656,MGA,MAX dimerization protein MGA,Mustela nigripes,black-footed ferret,XM_059372572.1,XP_059228555.1,,model,,default-seq
132238690,MGA,MAX dimerization protein MGA,Myotis daubentonii,Daubenton's bat,XM_059704626.1,XP_059560609.1,,model,,default-seq
132359473,MGA,MAX dimerization protein MGA,Balaenoptera ricei,Rice's whale,XM_059913540.1,XP_059769523.1,,model,,default-seq
132420541,MGA,MAX dimerization protein MGA,Delphinus delphis,saddleback dolphin,XM_060005039.1,XP_059861022.1,,model,,default-seq
132488461,MGA,MAX dimerization protein MGA,Mesoplodon densirostris,Blainville's beaked whale,XM_060096646.1,XP_059952629.1,,model,,default-seq
132519741,MGA,MAX dimerization protein MGA,Lagenorhynchus albirostris,white-beaked dolphin,XM_060147921.1,XP_060003904.1,,model,,default-seq
132669233,MGA,MAX dimerization protein MGA,Panthera onca,jaguar,XM_060618860.1,XP_060474843.1,,model,,default-seq
133066427,MGA,MAX dimerization protein MGA,Dama dama,fallow deer,XM_061157493.1,XP_061013476.1,,model,,default-seq
133084204,MGA,MAX dimerization protein MGA,Eubalaena glacialis,North Atlantic right whale,XM_061180454.1,XP_061036437.1,,model,,default-seq
133256092,MGA,MAX dimerization protein MGA,Bos javanicus,banteng,XM_061430833.1,XP_061286817.1,,model,,default-seq
