Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
110401178,MGA,MAX dimerization protein MGA,Numida meleagris,helmeted guineafowl,XM_021401965.1,XP_021257640.1,,model,,default-seq
110472109,MGA,MAX dimerization protein MGA,Lonchura striata domestica,Bengalese finch,XM_021533479.1,XP_021389154.1,,model,,default-seq
110497659,mgaa,MAX dimerization protein MGA a,Oncorhynchus mykiss,rainbow trout,XM_021573924.2,XP_021429599.2,,model,,default-seq
110554761,Mga,MAX dimerization protein MGA,Meriones unguiculatus,Mongolian gerbil,XM_060371617.1,XP_060227600.1,,model,,default-seq
110585414,MGA,MAX dimerization protein MGA,Neomonachus schauinslandi,Hawaiian monk seal,XM_021695610.2,XP_021551285.2,,model,,default-seq
110953710,mgaa,MAX dimerization protein MGA a,Acanthochromis polyacanthus,spiny chromis,XM_051947419.1,XP_051803379.1,,model,,default-seq
111158227,MGA,MAX dimerization protein MGA,Enhydra lutris kenyoni,northern sea otter,XM_022520152.1,XP_022375860.1,,model,,default-seq
111181705,MGA,MAX dimerization protein MGA,Delphinapterus leucas,beluga whale,XM_022587391.2,XP_022443099.1,,model,,default-seq
111237125,mgaa,MAX dimerization protein MGA a,Seriola dumerili,greater amberjack,XM_022766101.1,XP_022621822.1,,model,,default-seq
111531140,MGA,MAX dimerization protein MGA,Piliocolobus tephrosceles,Ugandan red Colobus,XM_023198369.1,XP_023054137.1,,model,,default-seq
111583357,mgaa,MAX dimerization protein MGA a,Amphiprion ocellaris,clown anemonefish,XM_055005980.1,XP_054861955.1,,model,,default-seq
111672845,mgaa,MAX dimerization protein MGA a,Seriola lalandi dorsalis,,XM_023430416.1,XP_023286184.1,,model,,default-seq
111837015,mgaa,MAX dimerization protein MGA a,Paramormyrops kingsleyae,,XM_023798753.1,XP_023654521.1,,model,,default-seq
111930220,MGA,MAX dimerization protein MGA,Cyanistes caeruleus,blue tit,XM_023928174.1,XP_023783942.1,,model,,default-seq
111968484,mgaa,MAX dimerization protein MGA a,Salvelinus alpinus,Arctic char,XM_023994080.1,XP_023849848.1,,model,,default-seq
112104869,MGA,MAX dimerization protein MGA,Terrapene carolina triunguis,Three-toed box turtle,XM_029911443.1,XP_029767303.1,,model,,default-seq
112147463,mgaa,MAX dimerization protein MGA a,Oryzias melastigma,Indian medaka,XM_036210035.1,XP_036065928.1,,model,,default-seq
112261582,mgaa,MAX dimerization protein MGA a,Oncorhynchus tshawytscha,Chinook salmon,XM_024437028.2,XP_024292796.1,,model,,default-seq
112311643,MGA,MAX dimerization protein MGA,Desmodus rotundus,common vampire bat,XM_045201196.2,XP_045057131.1,,model,,default-seq
112391148,MGA,MAX dimerization protein MGA,Neophocaena asiaeorientalis asiaeorientalis,Yangtze finless porpoise,XM_024732347.1,XP_024588115.1,,model,,default-seq
112627981,MGA,MAX dimerization protein MGA,Theropithecus gelada,gelada,XM_025390742.1,XP_025246527.1,,model,,default-seq
112676076,MGA,MAX dimerization protein MGA,Canis lupus dingo,dingo,XM_049104410.1,XP_048960367.1,,model,,default-seq
112832801,MGA,MAX dimerization protein MGA,Callorhinus ursinus,northern fur seal,XM_025883581.1,XP_025739366.1,,model,,default-seq
112855370,MGA,MAX dimerization protein MGA,Puma concolor,puma,XM_025919005.1,XP_025774790.1,,model,,default-seq
112919973,MGA,MAX dimerization protein MGA,Vulpes vulpes,red fox,XM_025998510.1,XP_025854295.1,,model,,default-seq
112942455,MGA,MAX dimerization protein MGA,Nothoprocta perdicaria,,XM_026033394.1,XP_025889179.1,,model,,default-seq
112964050,MGA,MAX dimerization protein MGA,Apteryx rowi,Okarito brown kiwi,XM_026061669.1,XP_025917454.1,,model,,default-seq
112980725,MGA,MAX dimerization protein MGA,Dromaius novaehollandiae,emu,XM_026095822.1,XP_025951607.1,,model,,default-seq
113011647,mgaa,MAX dimerization protein MGA a,Astatotilapia calliptera,eastern happy,XM_026151252.1,XP_026007037.1,,model,,default-seq
113117659,mgaa,MAX dimerization protein MGA a,Carassius auratus,goldfish,XM_026286486.1,XP_026142271.1,,model,,default-seq
113131280,mgaa,MAX dimerization protein MGA a,Mastacembelus armatus,zig-zag eel,XM_026308375.2,XP_026164160.1,,model,,default-seq
113147908,mgaa,MAX dimerization protein MGA a,Anabas testudineus,climbing perch,XM_026339220.1,XP_026195005.1,,model,,default-seq
113184021,Mga,MAX dimerization protein MGA,Urocitellus parryii,Arctic ground squirrel,XM_026390625.1,XP_026246410.1,,model,,default-seq
113241999,MGA,MAX dimerization protein MGA,Ursus arctos,brown bear,XM_057306240.1,XP_057162223.1,,model,,default-seq
113410152,MGA,MAX dimerization protein MGA,Notechis scutatus,mainland tiger snake,XM_026664599.1,XP_026520384.1,,model,,default-seq
113442282,MGA,MAX dimerization protein MGA,Pseudonaja textilis,,XM_026709766.1,XP_026565551.1,,model,,default-seq
113480337,MGA,MAX dimerization protein MGA,Athene cunicularia,burrowing owl,XM_026849089.1,XP_026704890.1,,model,,default-seq
113538736,mgaa,MAX dimerization protein MGA a,Pangasianodon hypophthalmus,striped catfish,XM_026934057.3,XP_026789858.3,,model,,default-seq
113579330,mgaa,MAX dimerization protein MGA a,Electrophorus electricus,electric eel,XM_027013169.2,XP_026868970.2,,model,,default-seq
113608051,MGA,MAX dimerization protein MGA,Lagenorhynchus obliquidens,Pacific white-sided dolphin,XM_027083977.1,XP_026939778.1,,model,,default-seq
113659828,mgaa,MAX dimerization protein MGA a,Tachysurus fulvidraco,yellow catfish,XM_027172888.2,XP_027028689.2,,model,,default-seq
113900131,MGA,MAX dimerization protein MGA,Bos indicus x Bos taurus,hybrid cattle,XM_027553602.1,XP_027409403.1,,model,,default-seq
113908819,MGA,MAX dimerization protein MGA,Zalophus californianus,California sea lion,XM_027569295.2,XP_027425096.2,,model,,default-seq
113946504,MGA,MAX dimerization protein MGA,Corapipo altera,White-ruffed manakin,XM_027641777.1,XP_027497578.1,,model,,default-seq
113979179,MGA,MAX dimerization protein MGA,Neopelma chrysocephalum,saffron-crested tyrant-manakin,XM_027706650.1,XP_027562451.1,,model,,default-seq
114003294,MGA,MAX dimerization protein MGA,Pipra filicauda,Wire-tailed manakin,XM_027750134.2,XP_027605935.2,,model,,default-seq
114048797,MGA,MAX dimerization protein MGA,Vombatus ursinus,common wombat,XM_027869890.1,XP_027725691.1,,model,,default-seq
114056491,MGA,MAX dimerization protein MGA,Empidonax traillii,willow flycatcher,XM_027881713.1,XP_027737514.1,,model,,default-seq
114084179,Mga,MAX dimerization protein MGA,Marmota flaviventris,yellow-bellied marmot,XM_027925347.1,XP_027781148.1,,model,,default-seq
114156206,mgaa,MAX dimerization protein MGA a,Xiphophorus couchianus,Monterrey platyfish,XM_028036491.1,XP_027892292.1,,model,,default-seq
114201660,MGA,MAX dimerization protein MGA,Eumetopias jubatus,Steller sea lion,XM_028094448.1,XP_027950249.1,,model,,default-seq
114456525,mgaa,MAX dimerization protein MGA a,Gouania willdenowi,blunt-snouted clingfish,XM_028438347.1,XP_028294148.1,,model,,default-seq
114492226,MGA,MAX dimerization protein MGA,Phyllostomus discolor,pale spear-nosed bat,XM_028506376.2,XP_028362177.1,,model,,default-seq
114546565,mgaa,MAX dimerization protein MGA a,Perca flavescens,yellow perch,XM_028565409.1,XP_028421210.1,,model,,default-seq
114620769,Mga,MAX dimerization protein MGA,Grammomys surdaster,,XM_028766891.1,XP_028622724.1,,model,,default-seq
114666513,mgaa,MAX dimerization protein MGA a,Erpetoichthys calabaricus,reedfish,XM_051919707.1,XP_051775667.1,,model,,default-seq
114681135,Mga,MAX dimerization protein MGA,Peromyscus leucopus,white-footed mouse,XM_037205127.1,XP_037061022.1,,model,,default-seq
114794515,mgaa,MAX dimerization protein MGA a,Denticeps clupeoides,denticle herring,XM_028987124.1,XP_028842957.1,,model,,default-seq
114847980,mgaa,MAX dimerization protein MGA a,Betta splendens,Siamese fighting fish,XM_029138020.3,XP_028993853.1,,model,,default-seq
114903368,MGA,MAX dimerization protein MGA,Monodon monoceros,narwhal,XM_029236128.1,XP_029091961.1,,model,,default-seq
115027236,mgaa,MAX dimerization protein MGA a,Cottoperca gobio,,XM_029460431.1,XP_029316291.1,,model,,default-seq
115036452,mgaa,MAX dimerization protein MGA a,Echeneis naucrates,live sharksucker,XM_029494647.1,XP_029350507.1,,model,,default-seq
115090057,MGA,MAX dimerization protein MGA,Rhinatrema bivittatum,two-lined caecilian,XM_029598656.1,XP_029454516.1,,model,,default-seq
115145982,mgaa,MAX dimerization protein MGA a,Oncorhynchus nerka,sockeye salmon,XM_029687711.1,XP_029543571.1,,model,,default-seq
115172330,mgaa,MAX dimerization protein MGA a,Salmo trutta,river trout,XM_029729691.1,XP_029585551.1,,model,,default-seq
115300769,MGA,MAX dimerization protein MGA,Suricata suricatta,meerkat,XM_029950293.1,XP_029806153.1,,model,,default-seq
115349956,MGA,MAX dimerization protein MGA,Aquila chrysaetos chrysaetos,,XM_030034880.2,XP_029890740.1,,model,,default-seq
115406319,mgaa,MAX dimerization protein MGA a,Salarias fasciatus,jewelled blenny,XM_030116265.1,XP_029972125.1,,model,,default-seq
115414021,mgaa,MAX dimerization protein MGA a,Sphaeramia orbicularis,orbiculate cardinalfish,XM_030127207.1,XP_029983067.1,,model,,default-seq
115478019,MGA,MAX dimerization protein MGA,Microcaecilia unicolor,,XM_030215215.1,XP_030071075.1,,model,,default-seq
115516055,MGA,MAX dimerization protein MGA,Lynx canadensis,Canada lynx,XM_030318429.2,XP_030174289.1,,model,,default-seq
115566412,mgaa,MAX dimerization protein MGA a,Sparus aurata,gilthead seabream,XM_030392262.1,XP_030248122.1,,model,,default-seq
115606324,MGA,MAX dimerization protein MGA,Strigops habroptila,Kakapo,XM_030482055.1,XP_030337915.1,,model,,default-seq
115650113,MGA,MAX dimerization protein MGA,Gopherus evgoodei,Goodes thornscrub tortoise,XM_030559538.1,XP_030415398.1,,model,,default-seq
115772301,mgaa,MAX dimerization protein MGA a,Archocentrus centrarchus,flier cichlid,XM_030718443.1,XP_030574303.1,,model,,default-seq
115823879,mgaa,MAX dimerization protein MGA a,Chanos chanos,milkfish,XM_030787912.1,XP_030643772.1,,model,,default-seq
115845251,MGA,MAX dimerization protein MGA,Globicephala melas,long-finned pilot whale,XM_060294439.1,XP_060150422.1,,model,,default-seq
115903874,MGA,MAX dimerization protein MGA,Camarhynchus parvulus,,XM_030948707.1,XP_030804567.1,,model,,default-seq
116053593,mgaa,MAX dimerization protein MGA a,Sander lucioperca,pikeperch,XM_035994394.1,XP_035850287.1,,model,,default-seq
116090739,Mga,MAX dimerization protein MGA,Mastomys coucha,southern multimammate mouse,XM_031371543.1,XP_031227403.1,,model,,default-seq
116229208,MGA,MAX dimerization protein MGA,Phasianus colchicus,Ring-necked pheasant,XM_031593529.1,XP_031449389.1,,model,,default-seq
116328012,mgaa,MAX dimerization protein MGA a,Oreochromis aureus,,XM_031749720.2,XP_031605580.1,,model,,default-seq
116446143,MGA,MAX dimerization protein MGA,Corvus moneduloides,New Caledonian crow,XM_032113422.1,XP_031969313.1,,model,,default-seq
116482126,MGA,MAX dimerization protein MGA,Hylobates moloch,silvery gibbon,XM_032175320.2,XP_032031211.1,,model,,default-seq
116490130,MGA,MAX dimerization protein MGA,Aythya fuligula,tufted duck,XM_032189067.1,XP_032044958.1,,model,,default-seq
116516636,MGA,MAX dimerization protein MGA,Thamnophis elegans,Western terrestrial garter snake,XM_032229259.1,XP_032085150.1,,model,,default-seq
116532110,MGA,MAX dimerization protein MGA,Sapajus apella,tufted capuchin,XM_032251206.1,XP_032107097.1,,model,,default-seq
116590939,MGA,MAX dimerization protein MGA,Mustela erminea,ermine,XM_032343361.1,XP_032199252.1,,model,,default-seq
116640804,MGA,MAX dimerization protein MGA,Phoca vitulina,harbor seal,XM_032418051.1,XP_032273942.1,,model,,default-seq
116669767,mgaa,MAX dimerization protein MGA a,Etheostoma spectabile,orangethroat darter,XM_032499803.1,XP_032355694.1,,model,,default-seq
116709107,mgaa,MAX dimerization protein MGA a,Xiphophorus hellerii,green swordtail,XM_032547449.1,XP_032403340.1,,model,,default-seq
116748693,MGA,MAX dimerization protein MGA,Phocoena sinus,vaquita,XM_032621861.1,XP_032477752.1,,model,,default-seq
116787817,MGA,MAX dimerization protein MGA,Chiroxiphia lanceolata,lance-tailed manakin,XM_032689747.1,XP_032545638.1,,model,,default-seq
116832812,MGA,MAX dimerization protein MGA,Chelonoidis abingdonii,Abingdon island giant tortoise,XM_032793861.1,XP_032649752.1,,model,,default-seq
116867227,MGA,MAX dimerization protein MGA,Lontra canadensis,Northern American river otter,XM_032856762.1,XP_032712653.1,,model,,default-seq
116901823,Mga,MAX dimerization protein MGA,Rattus rattus,black rat,XM_032903982.1,XP_032759873.1,,model,,default-seq
116943203,MGA,MAX dimerization protein MGA,Petromyzon marinus,sea lamprey,XM_032955851.1,XP_032811742.1,,model,,default-seq
116997277,MGA,MAX dimerization protein MGA,Catharus ustulatus,Swainson's thrush,XM_033061730.1,XP_032917621.1,,model,,default-seq
117022966,MGA,MAX dimerization protein MGA,Rhinolophus ferrumequinum,greater horseshoe bat,XM_033107243.1,XP_032963134.1,,model,,default-seq
117070837,MGA,MAX dimerization protein MGA,Trachypithecus francoisi,Francois's langur,XM_033190487.1,XP_033046378.1,,model,,default-seq
117267417,mgaa,MAX dimerization protein MGA a,Epinephelus lanceolatus,giant grouper,XM_033643317.1,XP_033499208.1,,model,,default-seq
117363720,MGA,MAX dimerization protein MGA,Geotrypetes seraphini,,XM_033951890.1,XP_033807781.1,,model,,default-seq
117390133,mgaa,MAX dimerization protein MGA a,Periophthalmus magnuspinnatus,,XM_055230938.1,XP_055086913.1,,model,,default-seq
117443257,mgaa,MAX dimerization protein MGA a,Pseudochaenichthys georgianus,South Georgia icefish,XM_034079222.1,XP_033935113.1,,model,,default-seq
117500792,mgaa,MAX dimerization protein MGA a,Thalassophryne amazonica,,XM_034159572.1,XP_034015463.1,,model,,default-seq
117540664,mgaa,MAX dimerization protein MGA a,Gymnodraco acuticeps,,XM_034207424.1,XP_034063315.1,,model,,default-seq
117665652,MGA,MAX dimerization protein MGA,Pantherophis guttatus,,XM_034417795.1,XP_034273686.1,,model,,default-seq
117702887,Mga,MAX dimerization protein MGA,Arvicanthis niloticus,Nile rat,XM_034494110.1,XP_034350001.1,,model,,default-seq
117751653,mgaa,MAX dimerization protein MGA a,Cyclopterus lumpus,lumpfish,XM_034563595.1,XP_034419486.1,,model,,default-seq
117755734,mgaa,MAX dimerization protein MGA a,Hippoglossus hippoglossus,Atlantic halibut,XM_034575776.1,XP_034431667.1,,model,,default-seq
117876770,MGA,MAX dimerization protein MGA,Trachemys scripta elegans,,XM_034769126.1,XP_034625017.1,,model,,default-seq
118003352,MGA,MAX dimerization protein MGA,Mirounga leonina,Southern elephant seal,XM_034994279.1,XP_034850170.1,,model,,default-seq
118116827,mgaa,MAX dimerization protein MGA a,Hippoglossus stenolepis,Pacific halibut,XM_047341674.1,XP_047197630.1,,model,,default-seq
118168320,MGA,MAX dimerization protein MGA,Oxyura jamaicensis,ruddy duck,XM_035328614.1,XP_035184505.1,,model,,default-seq
118227565,mgaa,MAX dimerization protein MGA a,Anguilla anguilla,European eel,XM_035418191.1,XP_035274082.1,,model,,default-seq
118244418,MGA,MAX dimerization protein MGA,Cygnus atratus,black swan,XM_050711314.1,XP_050567271.1,,model,,default-seq
118286604,mgaa,MAX dimerization protein MGA a,Scophthalmus maximus,turbot,XM_035611153.2,XP_035467046.2,,model,,default-seq
118362761,mgaa,MAX dimerization protein MGA a,Oncorhynchus keta,chum salmon,XM_035743348.2,XP_035599241.1,,model,,default-seq
118530875,MGA,MAX dimerization protein MGA,Halichoerus grypus,gray seal,XM_036084569.1,XP_035940462.1,,model,,default-seq
118581415,Mga,MAX dimerization protein MGA,Onychomys torridus,southern grasshopper mouse,XM_036183512.1,XP_036039405.1,,model,,default-seq
118618604,MGA,MAX dimerization protein MGA,Molossus molossus,Pallas's mastiff bat,XM_036244959.1,XP_036100852.1,,model,,default-seq
118650142,MGA,MAX dimerization protein MGA,Myotis myotis,,XM_036298085.1,XP_036153978.1,,model,,default-seq
118687057,MGA,MAX dimerization protein MGA,Molothrus ater,,XM_036383741.1,XP_036239634.1,,model,,default-seq
118723207,MGA,MAX dimerization protein MGA,Pipistrellus kuhlii,Kuhl's pipistrelle,XM_036445325.2,XP_036301218.1,,model,,default-seq
118786559,mgaa,MAX dimerization protein MGA a,Megalops cyprinoides,Indo-Pacific tarpon,XM_036541674.1,XP_036397567.1,,model,,default-seq
118823192,mgaa,MAX dimerization protein MGA a,Colossoma macropomum,tambaqui,XM_036592628.1,XP_036448521.1,,model,,default-seq
118827907,MGA,MAX dimerization protein MGA,Trichosurus vulpecula,common brushtail,XM_036734255.1,XP_036590150.1,,model,,default-seq
118891305,MGA,MAX dimerization protein MGA,Balaenoptera musculus,blue whale,XM_036845105.1,XP_036701000.1,,model,,default-seq
118931353,MGA,MAX dimerization protein MGA,Manis pentadactyla,Chinese pangolin,XM_036923769.2,XP_036779664.2,,model,,default-seq
118993547,MGA,MAX dimerization protein MGA,Sturnira hondurensis,,XM_037056006.1,XP_036911901.1,,model,,default-seq
119004522,mgaa,MAX dimerization protein MGA a,Acanthopagrus latus,yellowfin seabream,XM_037071498.1,XP_036927393.1,,model,,default-seq
119061286,MGA,MAX dimerization protein MGA,Artibeus jamaicensis,Jamaican fruit-eating bat,XM_053665708.1,XP_053521683.1,,model,,default-seq
119116484,mgaa,MAX dimerization protein MGA a,Syngnathus acus,greater pipefish,XM_037241866.1,XP_037097761.1,,model,,default-seq
119151873,MGA,MAX dimerization protein MGA,Falco rusticolus,gyrfalcon,XM_037396232.1,XP_037252129.1,,model,,default-seq
119227684,mgaa,MAX dimerization protein MGA a,Pungitius pungitius,ninespine stickleback,XM_037486688.1,XP_037342585.1,,model,,default-seq
119238520,MGA,MAX dimerization protein MGA,Talpa occidentalis,Iberian mole,XM_037502264.2,XP_037358161.1,,model,,default-seq
119427216,mgaa,MAX dimerization protein MGA a,Nematolebias whitei,Rio pearlfish,XM_037694796.1,XP_037550724.1,,model,,default-seq
119474491,mgaa,MAX dimerization protein MGA a,Sebastes umbrosus,honeycomb rockfish,XM_037746513.1,XP_037602441.1,,model,,default-seq
119532133,MGA,MAX dimerization protein MGA,Choloepus didactylus,southern two-toed sloth,XM_037834248.1,XP_037690176.1,,model,,default-seq
119701225,MGA,MAX dimerization protein MGA,Motacilla alba alba,,XM_038137570.1,XP_037993498.1,,model,,default-seq
119793681,mgaa,MAX dimerization protein MGA a,Cyprinodon tularosa,,XM_038300899.1,XP_038156827.1,,model,,default-seq
119814187,Mga,MAX dimerization protein MGA,Arvicola amphibius,Eurasian water vole,XM_038329616.2,XP_038185544.1,,model,,default-seq
119856969,MGA,MAX dimerization protein MGA,Dermochelys coriacea,leatherback sea turtle,XM_038405099.2,XP_038261027.1,,model,,default-seq
119920859,MGA,MAX dimerization protein MGA,Tachyglossus aculeatus,Australian echidna,XM_038741081.1,XP_038597009.1,,model,,default-seq
120060052,mgaa,MAX dimerization protein MGA a,Salvelinus namaycush,lake trout,XM_039009116.1,XP_038865044.1,,model,,default-seq
120232294,MGA,MAX dimerization protein MGA,Hyaena hyaena,striped hyena,XM_039232923.1,XP_039088854.1,,model,,default-seq
120299256,MGA,MAX dimerization protein MGA,Crotalus tigris,Tiger rattlesnake,XM_039323884.1,XP_039179818.1,,model,,default-seq
120404991,MGA,MAX dimerization protein MGA,Mauremys reevesii,Reeves's turtle,XM_039538132.1,XP_039394066.1,,model,,default-seq
120480497,mgaa,MAX dimerization protein MGA a,Pimephales promelas,fathead minnow,XM_039673692.1,XP_039529626.1,,model,,default-seq
120500254,MGA,MAX dimerization protein MGA,Passer montanus,Eurasian tree sparrow,XM_039704854.1,XP_039560788.1,,model,,default-seq
120518276,mgaa,MAX dimerization protein MGA a,Polypterus senegalus,gray bichir,XM_039740953.1,XP_039596887.1,,model,,default-seq
120548957,mgaa,MAX dimerization protein MGA a,Perca fluviatilis,European perch,XM_039785459.1,XP_039641393.1,,model,,default-seq
120622756,MGA,MAX dimerization protein MGA,Pteropus giganteus,Indian flying fox,XM_039888424.1,XP_039744358.1,,model,,default-seq
120745119,mgaa,MAX dimerization protein MGA a,Simochromis diagramma,,XM_040049779.1,XP_039905713.1,,model,,default-seq
120753602,MGA,MAX dimerization protein MGA,Hirundo rustica,Barn swallow,XM_040065947.1,XP_039921881.1,,model,,default-seq
120795064,mgaa,MAX dimerization protein MGA a,Xiphias gladius,swordfish,XM_040136538.1,XP_039992472.1,,model,,default-seq
120853168,MGA,MAX dimerization protein MGA,Oryx dammah,scimitar-horned oryx,XM_040226854.1,XP_040082788.1,,model,,default-seq
120921171,MGA,MAX dimerization protein MGA,Rana temporaria,common frog,XM_040333882.1,XP_040189816.1,,model,,default-seq
121041549,MGA,MAX dimerization protein MGA,Puma yagouaroundi,jaguarundi,XM_040492347.1,XP_040348281.1,,model,,default-seq
121070482,MGA,MAX dimerization protein MGA,Cygnus olor,mute swan,XM_040557707.1,XP_040413641.1,,model,,default-seq
121092078,MGA,MAX dimerization protein MGA,Falco naumanni,lesser kestrel,XM_040602515.1,XP_040458449.1,,model,,default-seq
121196908,mgaa,MAX dimerization protein MGA a,Toxotes jaculatrix,banded archerfish,XM_041060112.1,XP_040916046.1,,model,,default-seq
121292434,mgaa,MAX dimerization protein MGA a,Carcharodon carcharias,great white shark,XM_041214335.1,XP_041070269.1,,model,,default-seq
121335932,MGA,MAX dimerization protein MGA,Onychostruthus taczanowskii,white-rumped snowfinch,XM_041404560.1,XP_041260494.1,,model,,default-seq
121349398,MGA,MAX dimerization protein MGA,Pyrgilauda ruficollis,rufous-necked snowfinch,XM_041459728.1,XP_041315662.1,,model,,default-seq
121465581,Mga,MAX dimerization protein MGA,Microtus oregoni,creeping vole,XM_041678821.1,XP_041534755.1,,model,,default-seq
121484239,MGA,MAX dimerization protein MGA,Vulpes lagopus,Arctic fox,XM_041743170.1,XP_041599104.1,,model,,default-seq
121526758,mgaa,MAX dimerization protein MGA a,Cheilinus undulatus,humphead wrasse,XM_041813472.1,XP_041669406.1,,model,,default-seq
121539540,mgaa,MAX dimerization protein MGA a,Coregonus clupeaformis,lake whitefish,XM_041848107.2,XP_041704041.2,,model,,default-seq
121618293,mgaa,MAX dimerization protein MGA a,Chelmon rostratus,copperband butterflyfish,XM_041953706.1,XP_041809640.1,,model,,default-seq
121631716,mgaa,MAX dimerization protein MGA a,Melanotaenia boesemani,Boeseman's rainbowfish,XM_041972747.1,XP_041828681.1,,model,,default-seq
121674167,MGA,MAX dimerization protein MGA,Corvus kubaryi,Mariana crow,XM_042048268.1,XP_041904202.1,,model,,default-seq
121693035,mgaa,MAX dimerization protein MGA a,Alosa sapidissima,American shad,XM_042072180.1,XP_041928114.1,,model,,default-seq
121881199,mgaa,MAX dimerization protein MGA a,Thunnus maccoyii,southern bluefin tuna,XM_042388873.1,XP_042244807.1,,model,,default-seq
121930394,MGA,MAX dimerization protein MGA,Sceloporus undulatus,fence lizard,XM_042466635.1,XP_042322569.1,,model,,default-seq
122114600,Mga,MAX dimerization protein MGA,Dipodomys spectabilis,banner-tailed kangaroo rat,XM_042687869.1,XP_042543803.1,,model,,default-seq
122157614,MGA,MAX dimerization protein MGA,Centrocercus urophasianus,Greater sage-grouse,XM_042813461.1,XP_042669395.1,,model,,default-seq
122176716,MGA,MAX dimerization protein MGA,Lagopus leucura,white-tailed ptarmigan,XM_042865544.1,XP_042721478.1,,model,,default-seq
122222154,MGA,MAX dimerization protein MGA,Panthera leo,lion,XM_042942327.1,XP_042798261.1,,model,,default-seq
122361766,mgaa,MAX dimerization protein MGA a,Puntigrus tetrazona,Sumatra barb,XM_043262719.1,XP_043118654.1,,model,,default-seq
122443426,MGA,MAX dimerization protein MGA,Cervus canadensis,,XM_043471534.1,XP_043327469.1,,model,,default-seq
122468732,MGA,MAX dimerization protein MGA,Prionailurus bengalensis,leopard cat,XM_043555596.1,XP_043411531.1,,model,,default-seq
122553827,mgaa,MAX dimerization protein MGA a,Chiloscyllium plagiosum,whitespotted bambooshark,XM_043698206.1,XP_043554141.1,,model,,default-seq
122704445,MGA,MAX dimerization protein MGA,Cervus elaphus,red deer,XM_043919152.1,XP_043775087.1,,model,,default-seq
122740736,MGA,MAX dimerization protein MGA,Dromiciops gliroides,monito del monte,XM_043983355.1,XP_043839290.1,,model,,default-seq
122792961,MGA,MAX dimerization protein MGA,Protopterus annectens,West African lungfish,XM_044060555.1,XP_043916490.1,,model,,default-seq
122846050,mgaa,MAX dimerization protein MGA a,Gambusia affinis,western mosquitofish,XM_044142722.1,XP_043998657.1,,model,,default-seq
122861955,mgaa,MAX dimerization protein MGA a,Siniperca chuatsi,mandarin fish,XM_044167071.1,XP_044023006.1,,model,,default-seq
122892968,MGA,MAX dimerization protein MGA,Neogale vison,American mink,XM_044229698.1,XP_044085633.1,,model,,default-seq
122921651,MGA,MAX dimerization protein MGA,Bufo gargarizans,Asiatic toad,XM_044271796.1,XP_044127731.1,,model,,default-seq
122998028,mgaa,MAX dimerization protein MGA a,Thunnus albacares,yellowfin tuna,XM_044374513.1,XP_044230448.1,,model,,default-seq
123237903,MGA,MAX dimerization protein MGA,Gracilinanus agilis,Agile Gracile Mouse Opossum,XM_044665114.1,XP_044521049.1,,model,,default-seq
123369621,MGA,MAX dimerization protein MGA,Mauremys mutica,yellowpond turtle,XM_045015410.1,XP_044871345.1,,model,,default-seq
123581934,MGA,MAX dimerization protein MGA,Leopardus geoffroyi,Geoffroy's cat,XM_045448080.1,XP_045304036.1,,model,,default-seq
123628793,MGA,MAX dimerization protein MGA,Lemur catta,Ring-tailed lemur,XM_045538785.1,XP_045394741.1,,model,,default-seq
123775704,MGA,MAX dimerization protein MGA,Ursus americanus,American black bear,XM_045771165.1,XP_045627121.1,,model,,default-seq
123807970,MGA,MAX dimerization protein MGA,Phyllostomus hastatus,greater spear-nosed bat,XM_045822087.1,XP_045678043.1,,model,,default-seq
123861312,MGA,MAX dimerization protein MGA,Mirounga angustirostris,Northern elephant seal,XM_045900298.2,XP_045756254.1,,model,,default-seq
123943183,MGA,MAX dimerization protein MGA,Meles meles,Eurasian badger,XM_046007124.1,XP_045863080.1,,model,,default-seq
123978866,mgaa,MAX dimerization protein MGA a,Micropterus dolomieu,smallmouth bass,XM_046062403.1,XP_045918359.1,,model,,default-seq
124001414,mgaa,MAX dimerization protein MGA a,Oncorhynchus gorbuscha,pink salmon,XM_046308152.1,XP_046164108.1,,model,,default-seq
124072388,mgaa,MAX dimerization protein MGA a,Scatophagus argus,,XM_046413799.1,XP_046269755.1,,model,,default-seq
124104112,Mga,MAX dimerization protein MGA,Marmota monax,woodchuck,XM_046460760.2,XP_046316716.1,,model,,default-seq
124234903,MGA,MAX dimerization protein MGA,Equus quagga,,XM_046652484.1,XP_046508440.1,,model,,default-seq
124390601,mgaa,MAX dimerization protein MGA a,Silurus meridionalis,,XM_046856626.1,XP_046712582.1,,model,,default-seq
124484468,mgaa,MAX dimerization protein MGA a,Hypomesus transpacificus,,XM_047045390.1,XP_046901346.1,,model,,default-seq
124508683,MGA,MAX dimerization protein MGA,Lynx rufus,bobcat,XM_047075265.1,XP_046931221.1,,model,,default-seq
124855372,mgaa,MAX dimerization protein MGA a,Girardinichthys multiradiatus,,XM_047345174.1,XP_047201130.1,,model,,default-seq
124974573,Mga,MAX dimerization protein MGA,Sciurus carolinensis,gray squirrel,XM_047537744.1,XP_047393700.1,,model,,default-seq
